SID,validity,target,nonTargetContrast,dis_dp,dis_c,det_dp,det_c,dis_dp_SS,dis_c_SS,det_dp_SS,det_c_SS
"S0133",3,1,1,1.30766006498618,-0.496519347882919,3.687995238414,-0.309877074854455,1.31260082353434,-0.496625152445597,3.68799523841401,-0.309877074854455
"S0133",1,2,1,3.26578494047479,-0.0987719258848496,4.59851606663541,-0.262423901616316,3.15835330208244,-0.0500334384758818,4.10681530270718,-0.100467042707866
"S0133",2,2,1,2.20861029454863,-0.429815397078232,4.30774938812291,-0,2.20861029454863,-0.42981539707823,4.30774938812292,-0
"S0133",3,2,1,1.82483913057209,-0.237929815089963,3.16386486331104,-0.571942262405937,1.8248391305721,-0.237929815089963,3.16386486331103,-0.57194226240594
"S0133",1,1,2,3.41381156122657,-0.596134163976498,4.29334633105627,0.415008769405889,2.97398504174847,-0.315750569864956,3.90833459294903,0.19970739758694
"S0133",2,1,2,2.68446992472856,-0.191885581988269,4.30774938812291,-0,2.67380725631468,-0.170181317486836,4.30774938812292,-0
"S0133",3,1,2,2.17834214051493,-0.021600546379322,3.47188559136499,0.41793189837896,2.18723493597006,-0.0260469441068834,3.47188559136498,0.417931898378957
"S0133",1,2,2,3.10318486892508,-0.180071961659707,4.62198267651484,-6.66133814775094e-16,3.00622874131109,-0.113597323894996,4.10162026686192,-0.00058228565327961
"S0133",2,2,2,3.03520649039657,0.0165172991542608,4.01660656148311,0.145571413319902,3.00269457515453,0.00978776964355636,4.01660656148309,0.145571413319902
"S0133",3,2,2,2.96631973872955,-0.0179260766792511,3.47188559136499,0.41793189837896,2.95038063395621,-0.0099565242925832,3.47188559136498,0.417931898378957
"S0135",1,1,1,2.13314230364581,-0.17942459280403,3.93597205987062,-0.343005308322111,2.23680281950148,-0.181412928631224,3.72988590495041,-0.192272323141835
"S0135",2,1,1,2.03749593939488,-0.131601410678566,4.30774938812291,-0,2.03749593939489,-0.131601410678566,4.30774938812292,-0
"S0135",3,1,1,0.64608709572484,-0.165732863252249,4.01660656148311,-0.145571413319902,0.646087095724841,-0.16573286325225,4.01660656148309,-0.145571413319902
"S0135",1,2,1,2.12458817096215,-0.320700041619561,4.09580247928657,-0.513780695290737,2.2066939277315,-0.312747634545035,3.74726108413744,-0.280244151992734
"S0135",2,2,1,1.56163630921496,-0.106328404411397,3.16386486331104,-0.571942262405937,1.56163630921496,-0.106328404411397,3.16386486331103,-0.57194226240594
"S0135",3,2,1,1.82483913057209,-0.237929815089963,3.687995238414,-0.309877074854455,1.8248391305721,-0.237929815089963,3.68799523841401,-0.309877074854455
"S0135",1,1,2,2.24769938415778,-0.0414382976177918,3.71203131531003,0.705666277279008,2.34273298492077,-0.0423813994866615,3.33634514837093,0.485702119875987
"S0135",2,1,2,1.81171484052958,0.114218812521413,3.16386486331104,0.571942262405937,1.81654933702927,0.111801564271568,3.16386486331103,0.57194226240594
"S0135",3,1,2,1.58602505471906,0.227063705426669,3.16386486331104,0.571942262405937,1.59545952868842,0.22234646844199,3.16386486331103,0.57194226240594
"S0135",1,2,2,2.37033397619558,-0.0608287565291489,4.42441380235568,0.349475033756186,2.44160078343269,-0.0526993391714836,4.00811912644854,0.149815130837181
"S0135",2,2,2,2.3523803517044,-0.289043616833323,3.687995238414,0.309877074854455,2.35520960294458,-0.287628991213234,3.68799523841401,0.309877074854455
"S0135",3,2,2,1.464546956783,-0.109347755181413,3.687995238414,0.309877074854455,1.47935389891989,-0.11211481600081,3.68799523841401,0.309877074854455
"S0149",1,1,1,3.46332879224449,-2.22044604925031e-16,5.12336386986805,1.11022302462516e-15,3.22831444865812,-0.0071164589125206,4.30774938812292,-0
"S0149",2,1,1,1.46898874434038,-0.415855008205817,4.30774938812291,-0,1.47491958224092,-0.419368916386381,4.30774938812292,-0
"S0149",3,1,1,1.516110983769,0.0835657416884162,4.01660656148311,0.145571413319902,1.51943952988407,0.0819014686308788,4.01660656148309,0.145571413319902
"S0149",1,2,1,3.09130658347144,-0.491180839965667,4.42441380235567,-0.349475033756185,2.83994270295709,-0.325774884930509,4.02074120265796,-0.143504092732474
"S0149",2,2,1,2.20861029454863,-0.429815397078232,4.01660656148311,-0.145571413319902,2.20861029454863,-0.42981539707823,4.01660656148309,-0.145571413319902
"S0149",3,2,1,1.63912579149068,-0.330786484630669,3.47188559136499,-0.41793189837896,1.63912579149068,-0.330786484630669,3.47188559136498,-0.417931898378957
"S0149",1,1,2,3.55305677030619,-0.518366824089999,4.59851606663541,0.262423901616318,3.01861322309935,-0.222357784572567,4.11508831248717,0.0963305378178672
"S0149",2,1,2,2.80133620191762,-0.433246534857107,3.16386486331104,0.571942262405937,2.69908596222395,-0.382121415010274,3.16386486331103,0.57194226240594
"S0149",3,1,2,2.19955233781416,-0.669048869611625,3.30422407443746,0.501762656842724,2.16670077271245,-0.648314009766019,3.30422407443746,0.501762656842726
"S0149",1,2,2,3.83716048894233,-0.384459700118618,4.62198267651484,-6.66133814775094e-16,3.29401336793996,-0.155736406769206,4.12054455059351,0.00451271381291697
"S0149",2,2,2,3.3968524117742,-0.164305661534553,4.30774938812291,-0,3.3044278876145,-0.150529146931936,4.30774938812292,-0
"S0149",3,2,2,3.26797688342471,-0.168754649026834,3.30422407443746,0.501762656842724,3.2679768834247,-0.168754649026835,3.30422407443746,0.501762656842726
